"id","PLR","PDC","PS","UDC","PVL","PBD","PES","Autres.partis","canton"
1722,2.910951355203,-1.9386926947743,-4.2874504331325,3.5927153661306,-1.12307352750206,-0.0319941395849099,-0.86155447046114,1.74,"SG"
1723,1.8251773404538,-5.358329797414,-3.33681543839975,6.2013926935502,-0.0419811737360298,-0.19389592397381,-0.67400615622101,1.58,"SG"
1724,1.5951137448359,-0.702050963880099,-4.4424485705936,4.87296101411599,-1.51769269058718,-0.468238796801749,-0.94242701738825,1.61,"SG"
1725,3.5717848991264,-4.3943129438398,-2.3414937318401,4.538556647021,-0.13015507984038,-1.34902386949003,-1.43052074585776,1.53,"SG"
1726,3.9133937113472,-5.8708861528817,-0.900052726833101,4.1324267231094,-2.08076079463512,-0.52333900972351,-0.450706272368469,1.78,"SG"
1727,1.5491236520414,-4.2015758061627,-2.77242014654698,5.1775768586464,-0.61993440285761,-0.66035548457559,-0.66736528911162,2.19,"SG"
1728,1.2540632020329,-3.2073312851561,-2.4895829805816,4.145796443799,-1.91496435845133,0.15638884096144,0.21619702721889,1.84,"SG"
1821,-2.2978626259786,0.600914013133398,2.2476106602101,7.6080244751737,2.42192187859685,-8.5988486639044,-1.87113324,-0.11,"GR"
1822,2.79294603343556,-14.2764698913192,0.548732205208498,11.184066289507,1.28032970511976,-0.78863419738183,-0.78226858,0.04,"GR"
1823,2.3773605625482,2.0001821413444,1.8390455270914,6.775345173158,-1.12978156974382,-9.2569901897756,-2.18533108,-0.42,"GR"
1824,1.689522338147,1.4728215450325,1.517684408653,5.9154420777346,-1.42132188160985,-7.1990782521123,-1.89810895,-0.08,"GR"
1825,1.7308449536525,3.0088819987328,5.9911659850218,1.4631300087885,1.31483086915042,-10.2630785778325,-2.78645833,-0.46,"GR"
1826,1.5640536965282,0.00066307316880021,2.1911150498294,4.001597216777,-0.888855869596629,-4.4846970746338,-1.67800575,-0.71,"GR"
1827,1.1540144834873,1.36415012408196,-0.5426965174769,2.6886332195259,-1.15641417692246,-0.790830512856598,-2.06439479,-0.66,"GR"
1828,0.3293052118142,-4.6914039700011,-3.5137090217322,14.8342158505806,0.29360984194098,-4.74718127417705,-2.33815063,-0.17,"GR"
1829,1.533714396172,0.671855610522901,3.5918797950969,4.9525346427268,-1.47387811641961,-6.6769561307216,-2.47728203,-0.12,"GR"
1830,2.637513317498,0.60692356076981,1.2455553967628,3.2023944718088,1.60702601871748,-6.5529375878838,-2.78405198,0.0299999999999999,"GR"
1831,-0.94634520843655,1.7894345888552,1.4449627435258,5.8276763637737,-0.861577596978139,-5.02769871243675,-1.82731727,-0.4,"GR"
1901,3.6102213908584,-1.20244209865171,-0.714025099564598,1.2536801720272,0.44969047395484,-1.58026432176142,-1.79553899436251,-0.0199999999999996,"AG"
1902,4.0423525159722,-1.8061495646593,-2.2372274404898,1.7626204012781,-0.794050530057439,-0.12443730890323,-1.15363055248572,0.31,"AG"
1903,4.051469045437,-2.7792875684769,-2.1907269820997,4.1065361063131,-1.2612028774004,-0.86211005687591,-1.49657958318187,0.44,"AG"
1904,2.7918806603253,-1.2826169825305,-1.8363265731521,2.1289513949581,-0.76943146445495,-0.8841107444793,-1.50318508989496,1.36,"AG"
1905,4.7777364874678,-1.46259930571462,-2.7921324289157,3.8361159918168,-0.53666194057576,-1.26147681732462,-1.30694440243793,-1.26,"AG"
1906,3.3393420781354,-2.4115267926344,-1.900240992497,4.0408465149095,-0.279125371605971,-1.28995782608133,-2.42679653393886,0.93,"AG"
1907,3.4845705992091,-1.47667375184375,-1.7899701473076,2.4045382943745,-0.4304441575827,-0.80013397472251,-1.29325251218004,-0.0999999999999996,"AG"
1908,3.2438708710048,-3.4874085794701,-2.4322660884061,6.371497908465,-0.80473608501979,-1.46549234455176,-2.02778089867131,0.61,"AG"
1909,3.4816840491492,-2.58980647429224,-1.3689796279601,6.13483570544251,-0.53335225381754,-1.38355718783565,-4.40846626675299,0.67,"AG"
1910,2.6857764979014,-1.36391623616167,-2.4067849208653,5.2904002539599,-0.0778531513920599,-2.32652918671625,-2.87147374484722,1.07,"AG"
1911,4.6872335665806,-3.7590102288206,-2.3403062744966,3.1312411931548,-0.17548957328837,-0.41556398708291,-1.31781896680826,0.19,"AG"
2011,2.2615233102195,-0.2882946352006,-0.920590902573799,1.8369132660106,-0.401297480719149,-1.09070556530659,-1.42621333889478,0.0299999999999994,"TG"
2012,1.6568353498517,-1.4462689635756,1.6795903336544,1.4627689814221,0.878592990563379,-1.23269437118733,-2.16756963985989,-0.83,"TG"
2013,3.700375820907,-0.600561173196299,-0.5656319479423,-1.4736486132722,3.99653755346578,-1.51811612771325,-2.59689916174524,-0.94,"TG"
2014,3.487734482075,-1.7817522605566,0.205487017265579,0.720241278342399,-0.3613218969026,-1.21585396760436,-0.36617543021779,-0.69,"TG"
2015,-1.2443858890121,-1.7988067626856,1.5380683795213,2.2825867964065,1.29153170321689,-1.00560314777462,-1.22702342561116,0.170000000000002,"TG"
2101,-1.1640098806865,-0.0230110283786011,-0.795907842023901,1.22424744786123,0.727156220180675,0,-3.0240258622468,3.05,"TI"
2102,-2.0980230293597,-3.6728486725534,-2.1562008725312,0.454177357597001,0.530797301780383,0,-0.64459834957979,7.58,"TI"
2103,-1.4117093560618,-1.3412106884124,-1.1681617244164,1.53274953537767,0.289160025389661,0,-1.79834158957684,3.9,"TI"
2104,-1.1144160103222,-0.6343799336566,0.6453540907413,3.0944676056616,1.14357209884266,0,-3.50770016372537,0.370000000000001,"TI"
2105,-1.1488753913913,0.6406753454295,-0.916719298704901,1.6168871185612,0.95023728212179,0,-3.26926512231206,2.13,"TI"
2106,-1.3862268700244,0.0581364714538992,-1.3127469822939,0.923285717418231,0.611964781895484,0,-3.38419959336313,4.49,"TI"
2107,-2.5322498214032,0.938487136535802,-1.2673985152936,0.94841144535528,0.647046545606345,0,-3.53208705579927,4.8,"TI"
2108,-0.234739647554701,3.542604676349,-0.885115994559801,1.24815870265194,0.681393559731839,0,-3.06284049495659,-1.28,"TI"
2221,10.3217189071131,0.59814765590341,-3.8614217382077,-0.235385753328501,-0.35713269739148,0.69396700775932,-0.122779655657869,-7.03,"VD"
2222,9.9881626015761,-0.16706477732577,-3.1778556369539,-0.0334997164698017,-1.53442449016894,1.53149767309396,-1.04723573792169,-5.56,"VD"
2223,10.4293984017632,-1.733106954071,-3.3981504456122,-0.758677699650701,-1.21606937245847,1.47159497473136,-1.01415414414609,-3.79,"VD"
2224,7.4789094702115,-0.23616780321947,-3.6804073427497,1.8144424591541,-0.86772351156222,1.64676642012406,0.1761179213789,-6.33,"VD"
2225,6.8957131946882,-0.53504713339657,-2.3590669288004,-0.2728324996169,-1.18347243872063,0.60066270220453,0.510144940527301,-3.65,"VD"
2226,14.5626322684456,-0.66693290461946,-2.2659969943134,-1.3745638811418,-1.55445992677033,0.78846616245441,-0.5896704697742,-8.9,"VD"
2227,12.3163334522772,-0.931176789523581,-3.1578736564594,-1.6394735111051,-1.0690214877465,1.17400393637003,-0.6777867196386,-6.02,"VD"
2228,13.3095975404398,0.2265246266645,-2.9497306142563,-1.2870759399415,-2.08172485177446,1.27409519176362,-0.521350372104861,-7.98,"VD"
2229,8.2078321449279,-0.715546632416959,-2.2511472647696,-0.905078739149701,-0.62357207285281,0.57526600313159,0.470778937327101,-4.75,"VD"
2230,14.2003274523607,-0.83992252880819,-4.2523113078558,0.308533065187298,-1.32901998137096,0.42901310760131,-1.0080911403544,-7.51,"VD"
2301,-1.34584401433499,-2.6747196770581,-3.80201781618529,8.5062312329661,0,-0.39738136,-0.27127211951734,-0.00999999999999998,"VS"
2302,0.852446238522401,0.925548303568704,-3.1840469546646,1.6432355367948,0,-0.37937312,0.46781924689869,-0.33,"VS"
2303,2.7083833130683,-0.927219821525505,0.385069536123291,-2.888009205299,0,-0.53531436,0.728339374376211,0.52,"VS"
2304,-0.64013557134269,-2.99070706953911,-3.31973453126252,7.2440757360721,0,-0.83886753,0.58599766971944,-0.04,"VS"
2305,0.340334153756402,-1.4669967719552,-0.970866046150299,2.8049928237051,0,-0.51586141,-0.32390664682221,0.13,"VS"
2306,0.89798460650938,-2.48698648966339,-2.27196292466516,4.4379201760767,0,-0.39271128,-0.21120559066744,0.03,"VS"
2307,-0.0376204787732988,-0.246583190522998,-0.418054396233099,1.3002185489097,0,-0.58750983,-0.147308356911701,0.14,"VS"
2308,-1.4854850960003,2.2509889391698,-0.00900084169719939,-0.0346612561355002,0,-0.67218991,-1.35002056269389,1.3,"VS"
2309,-0.34692420113985,-4.27710946683689,-1.25327844719657,6.0979206897968,0,-0.36360803,0.0996913963892201,0.05,"VS"
2310,0.692406121798399,-0.2860874281482,-0.567783624640601,0.612678060658297,0,-0.422878,-1.27273432761315,1.24,"VS"
2311,0.0199285333320987,2.0444370876116,-1.4206336586825,-0.194638364248,0,-1.29228298,0.12766883470767,0.72,"VS"
2312,-1.8625367609528,1.2931790845104,-1.8915447533876,1.3958112260474,0,-0.59829522,0.60167028549916,1.07,"VS"
2313,-2.0043768630066,-2.0797832498725,0.219121217959851,4.7488885612306,0,-0.53602801,-0.34926682998823,0,"VS"
2401,-2.5471433383489,-0.73742190055647,0.4104174625481,-0.696407106589803,4.00878638110928,-0.639624775702,-1.3208495641955,1.52,"NE"
2402,-2.4503098528736,-0.38771725257359,-4.5743630827586,-0.557453971881099,2.03532380151388,-0.770232238648724,-3.1537192349874,9.86,"NE"
2403,-1.5673644134452,0.17837191504872,-0.4818659181818,-1.5997525220303,1.57271493770815,-0.690172629816208,-3.29610855421241,5.88,"NE"
2404,-0.906145217757402,0.13590258686826,-0.496350414064199,-1.7374249677115,4.68495153821638,-0.65778981088075,-2.82188285597945,1.8,"NE"
2405,-4.0314445798248,1.30492591253585,-0.816697106716401,-0.136599912911301,2.62293372268864,0.46263447778224,-3.02141293554779,3.61,"NE"
2406,-8.1294234210971,2.00365198972917,0.1037856818009,-0.00246466353289776,2.99292737622908,-0.22074270854925,0.741539134426429,2.51,"NE"
241,-0.439971552508929,-2.08120097732712,1.346226914987,6.9770247562171,0.52599464215648,0.502254838681529,-1.74515547046759,-5.08,"BE"
242,1.0111520245288,-0.17047654047528,0.1483904475724,2.9665884005987,-0.0508555738336298,-1.60349074189362,-0.560834762249501,-1.74,"BE"
243,0.93474062156924,-0.0703057270145899,-0.0969812835867998,4.7716838925685,0.27808525565447,-3.9084380557429,-1.02390791969305,-0.890000000000001,"BE"
244,0.3573391965976,0.14016178657438,-1.431721297854,5.3696809929097,0.1329207322376,-2.4570133514944,-0.27461164426092,-1.84,"BE"
245,0.24184164434202,-0.04095419329076,-0.6327415797839,4.2624293000231,0.9779202535491,-2.8723584335491,-0.84926108690458,-1.09,"BE"
246,1.154862243507,-0.32818890227897,1.5457282004392,2.7055374290694,1.011894228918,-2.9869654230815,-1.4113318630901,-1.69,"BE"
247,0.38165396119784,0.0506460159368598,-0.7337015859232,6.1349506504645,0.5454704515164,-4.7264971091812,-0.221144500762541,-1.43,"BE"
248,1.63360829870888,-0.261009107948257,-1.21444912839744,5.2216461734439,1.08465768182352,-4.8866017675038,-0.73829929382873,-0.84,"BE"
249,-0.10393753112619,0.0347990472458349,-0.7565805281391,6.064333329018,0.65552215096562,-4.7373345585616,-0.42198369327744,-0.73,"BE"
250,-1.04598618224979,-0.18678126184296,-0.996320908921501,6.9529897638178,0.30980772262089,-4.1601201120974,0.395515915892361,-1.27,"BE"
2500,1.6480582277451,2.52934545741,0.8343519146954,1.5593643152071,-0.92013963536938,1.02505613825645,-2.1442504257326,-4.53,"GE"
2601,5.8704599014579,-8.1983806920792,-7.1634309534575,-1.894022131192,0,0,-4.12097980971388,15.51,"JU"
2602,13.2366431661798,-8.4348761997503,-13.7202722843945,-1.475353462422,0,0,-3.52624118476904,13.92,"JU"
2603,6.6793181027856,-1.6509043253476,-4.5973436767959,-3.72539413716912,0,0,-3.20542196669562,6.5,"JU"
311,-2.5230280679758,-5.3994592925776,9.2363622066292,-2.8596879532101,0.6951902506999,-0.98787258846232,1.542663312185,0.29,"LU"
312,1.661594061846,-0.9301061508774,-1.5243867101115,6.9974110893343,-1.31055192207611,-0.90031469180199,-4.08854008077217,0.0900000000000001,"LU"
313,0.3599633569203,-2.6192640971679,0.507351006058801,4.3982591953853,-0.44082809845994,-0.94765781089489,-0.903195691180721,-0.35,"LU"
314,0.082559008021402,-2.8688782826055,1.70214424036337,3.2795913005272,-0.23968244583222,-0.67932793268121,-1.03150932659543,-0.24,"LU"
315,-0.301647664534798,-4.2971907479122,1.20177784615251,4.6081653740816,-0.16915624019986,-0.54340714133031,-0.57981228819128,0.0800000000000001,"LU"
316,3.075897334871,-7.0731100183702,1.49044395047348,3.3255972323918,-0.09350454364154,-0.0293267924161761,-0.88844055002439,0.19,"LU"
400,-74.4808108,26.8468840280644,-21.4321316,44.0844682899986,0,0,26.282844958041,-1.3,"UR"
501,11.0593650878974,-7.471931783159,-4.8226178052987,10.2285187154236,3.18933513331083,-2.46293406,-1.81396081817415,-7.91,"SZ"
502,3.9234806039801,3.3029546289435,0.214757169066401,2.1133100209248,1.25841381328651,-4.21496312,-3.40160598620135,-3.2,"SZ"
503,6.6954241923267,-1.4174226961673,-2.3731827521719,3.3036587981614,3.49024049732634,-4.8008792,-2.88494012947528,-2.01,"SZ"
504,8.7100345759931,3.186658050802,-4.1294824722252,-0.731444613090797,3.75174938098827,-3.93531329,-2.57869741246743,-4.27,"SZ"
505,1.886044820983,1.4356743175803,-2.5523980333963,5.24383454511661,2.74495904221802,-4.09375576,-2.33197724250158,-2.33,"SZ"
506,4.0200913357505,-1.8854868093062,-1.8380111934988,4.6263801882653,2.29254195303203,-2.54350364,-2.3620101242429,-2.31,"SZ"
600,0,0,0,-8.5730148321179,0,0,0,8.57,"OW"
700,-35.2020202,0,0,37.5874504913592,0,0,-19.5679012,17.18,"NW"
800,0,0,20.444910128547,0,0,-10.2464925556705,0,-10.2,"GL"
900,-1.5900269384801,2.1527172661416,8.4806390733576,2.148790934148,-3.20999846471287,0,-8.2067424046534,0.23,"ZG"
